Average elemental composition of the pyrolysis gases;;;;;;;;;;;;;;;;;;
;3.775E+03;6.236E+00;2.574E+01;1.165E+00;4.490E+04;8.805E-01;2.013E-03;;;;;6.795E+03;6.148E+00;1.930E+04;;;;
;3.800E+03;6.197E+00;2.504E+01;1.167E+00;4.553E+04;8.822E-01;1.987E-03;;;;;6.840E+03;5.980E+00;1.958E+04;;;;
;3.825E+03;6.160E+00;2.436E+01;1.168E+00;4.615E+04;8.840E-01;1.963E-03;;;;;6.885E+03;5.818E+00;1.984E+04;;;;
;3.850E+03;6.125E+00;2.369E+01;1.170E+00;4.675E+04;8.858E-01;1.939E-03;;;;;6.930E+03;5.659E+00;2.010E+04;;;;
;3.875E+03;6.091E+00;2.304E+01;1.172E+00;4.734E+04;8.877E-01;1.916E-03;;;;;6.975E+03;5.502E+00;2.035E+04;;;;
;3.900E+03;6.060E+00;2.238E+01;1.174E+00;4.790E+04;8.896E-01;1.894E-03;;;;;7.020E+03;5.345E+00;2.059E+04;;;;
;3.925E+03;6.030E+00;2.171E+01;1.176E+00;4.845E+04;8.915E-01;1.872E-03;;;;;7.065E+03;5.186E+00;2.083E+04;;;;
;3.950E+03;6.001E+00;2.103E+01;1.179E+00;4.899E+04;8.935E-01;1.852E-03;;;;;7.110E+03;5.024E+00;2.106E+04;;;;
;3.975E+03;5.975E+00;2.034E+01;1.181E+00;4.951E+04;8.956E-01;1.832E-03;;;;;7.155E+03;4.857E+00;2.128E+04;;;;
;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;
P = 1.0 atm.;;;;;;;;;;;;;;;;;;
;T (K);M (kg/kmol);Cp (kJ/kg K);Gamma;h (kJ/kg);Mu (millipoise);rho (kg/m^3);;;;;T (R );Cp (Btu/lb R);h (Btu/lb);;;;
;2.000E+02;2.200E+01;1.512E+00;1.333E+00;-7.247E+03;8.688E-02;1.340E+00;;;;;3.600E+02;3.611E-01;-3.115E+03;;;;
;2.250E+02;2.200E+01;1.534E+00;1.327E+00;-7.208E+03;9.666E-02;1.191E+00;;;;;4.050E+02;3.663E-01;-3.099E+03;;;;
;2.500E+02;2.200E+01;1.560E+00;1.320E+00;-7.170E+03;1.065E-01;1.072E+00;;;;;4.500E+02;3.725E-01;-3.082E+03;;;;
;2.750E+02;2.200E+01;1.592E+00;1.311E+00;-7.130E+03;1.162E-01;9.747E-01;;;;;4.950E+02;3.803E-01;-3.066E+03;;;;
;3.000E+02;2.200E+01;1.631E+00;1.302E+00;-7.090E+03;1.257E-01;8.935E-01;;;;;5.400E+02;3.895E-01;-3.048E+03;;;;
;3.250E+02;2.200E+01;1.676E+00;1.291E+00;-7.049E+03;1.351E-01;8.248E-01;;;;;5.850E+02;4.002E-01;-3.030E+03;;;;
;3.500E+02;2.200E+01;1.726E+00;1.281E+00;-7.006E+03;1.444E-01;7.658E-01;;;;;6.300E+02;4.122E-01;-3.012E+03;;;;
;3.750E+02;2.199E+01;1.783E+00;1.270E+00;-6.963E+03;1.534E-01;7.148E-01;;;;;6.750E+02;4.258E-01;-2.993E+03;;;;
;4.000E+02;2.199E+01;1.847E+00;1.259E+00;-6.917E+03;1.623E-01;6.700E-01;;;;;7.200E+02;4.411E-01;-2.974E+03;;;;
;4.250E+02;2.199E+01;1.921E+00;1.248E+00;-6.870E+03;1.710E-01;6.305E-01;;;;;7.650E+02;4.587E-01;-2.954E+03;;;;
;4.500E+02;2.198E+01;2.008E+00;1.236E+00;-6.821E+03;1.796E-01;5.953E-01;;;;;8.100E+02;4.795E-01;-2.933E+03;;;;
;4.750E+02;2.197E+01;2.112E+00;1.225E+00;-6.770E+03;1.879E-01;5.636E-01;;;;;8.550E+02;5.045E-01;-2.910E+03;;;;
;5.000E+02;2.195E+01;2.241E+00;1.213E+00;-6.715E+03;1.962E-01;5.349E-01;;;;;9.000E+02;5.353E-01;-2.887E+03;;;;
;5.250E+02;2.192E+01;2.402E+00;1.202E+00;-6.657E+03;2.042E-01;5.087E-01;;;;;9.450E+02;5.737E-01;-2.862E+03;;;;
;5.500E+02;2.187E+01;2.605E+00;1.190E+00;-6.595E+03;2.122E-01;4.846E-01;;;;;9.900E+02;6.223E-01;-2.835E+03;;;;
;5.750E+02;2.180E+01;2.867E+00;1.179E+00;-6.527E+03;2.201E-01;4.621E-01;;;;;1.035E+03;6.848E-01;-2.806E+03;;;;
;6.000E+02;2.171E+01;3.210E+00;1.167E+00;-6.451E+03;2.279E-01;4.410E-01;;;;;1.080E+03;7.667E-01;-2.773E+03;;;;
;6.250E+02;2.159E+01;3.671E+00;1.155E+00;-6.365E+03;2.356E-01;4.209E-01;;;;;1.125E+03;8.767E-01;-2.736E+03;;;;
;6.500E+02;2.142E+01;4.301E+00;1.144E+00;-6.266E+03;2.432E-01;4.016E-01;;;;;1.170E+03;1.027E+00;-2.694E+03;;;;
;6.750E+02;2.119E+01;5.171E+00;1.133E+00;-6.148E+03;2.509E-01;3.826E-01;;;;;1.215E+03;1.235E+00;-2.643E+03;;;;
;7.000E+02;2.089E+01;6.351E+00;1.124E+00;-6.005E+03;2.586E-01;3.637E-01;;;;;1.260E+03;1.517E+00;-2.582E+03;;;;
;7.250E+02;2.050E+01;7.882E+00;1.117E+00;-5.827E+03;2.664E-01;3.445E-01;;;;;1.305E+03;1.883E+00;-2.505E+03;;;;
;7.500E+02;1.999E+01;9.748E+00;1.113E+00;-5.608E+03;2.744E-01;3.248E-01;;;;;1.350E+03;2.328E+00;-2.411E+03;;;;
;7.750E+02;1.937E+01;1.185E+01;1.111E+00;-5.338E+03;2.826E-01;3.046E-01;;;;;1.395E+03;2.831E+00;-2.295E+03;;;;
;8.000E+02;1.864E+01;1.403E+01;1.112E+00;-5.014E+03;2.909E-01;2.840E-01;;;;;1.440E+03;3.351E+00;-2.156E+03;;;;
;8.250E+02;1.784E+01;1.601E+01;1.114E+00;-4.638E+03;2.993E-01;2.635E-01;;;;;1.485E+03;3.824E+00;-1.994E+03;;;;
;8.500E+02;1.700E+01;1.744E+01;1.117E+00;-4.219E+03;3.076E-01;2.438E-01;;;;;1.530E+03;4.165E+00;-1.814E+03;;;;
;8.750E+02;1.619E+01;1.789E+01;1.122E+00;-3.775E+03;3.157E-01;2.255E-01;;;;;1.575E+03;4.272E+00;-1.623E+03;;;;
;9.000E+02;1.546E+01;1.701E+01;1.128E+00;-3.335E+03;3.235E-01;2.093E-01;;;;;1.620E+03;4.063E+00;-1.434E+03;;;;
;9.250E+02;1.486E+01;1.477E+01;1.136E+00;-2.936E+03;3.309E-01;1.957E-01;;;;;1.665E+03;3.527E+00;-1.262E+03;;;;
;9.500E+02;1.441E+01;1.165E+01;1.147E+00;-2.605E+03;3.378E-01;1.849E-01;;;;;1.710E+03;2.782E+00;-1.120E+03;;;;
;9.750E+02;1.412E+01;8.558E+00;1.162E+00;-2.353E+03;3.444E-01;1.765E-01;;;;;1.755E+03;2.044E+00;-1.012E+03;;;;
;1.000E+03;1.395E+01;6.222E+00;1.180E+00;-2.170E+03;3.506E-01;1.700E-01;;;;;1.800E+03;1.486E+00;-9.330E+02;;;;
;1.025E+03;1.385E+01;4.784E+00;1.199E+00;-2.034E+03;3.566E-01;1.647E-01;;;;;1.845E+03;1.143E+00;-8.745E+02;;;;
;1.050E+03;1.380E+01;4.014E+00;1.214E+00;-1.925E+03;3.625E-01;1.602E-01;;;;;1.890E+03;9.586E-01;-8.278E+02;;;;
;1.075E+03;1.378E+01;3.644E+00;1.222E+00;-1.830E+03;3.683E-01;1.562E-01;;;;;1.935E+03;8.703E-01;-7.869E+02;;;;
;1.100E+03;1.376E+01;3.509E+00;1.224E+00;-1.741E+03;3.740E-01;1.525E-01;;;;;1.980E+03;8.382E-01;-7.486E+02;;;;
;1.125E+03;1.375E+01;3.561E+00;1.220E+00;-1.653E+03;3.797E-01;1.490E-01;;;;;2.025E+03;8.504E-01;-7.108E+02;;;;
;1.150E+03;1.374E+01;3.901E+00;1.209E+00;-1.561E+03;3.854E-01;1.456E-01;;;;;2.070E+03;9.317E-01;-6.711E+02;;;;
;1.175E+03;1.371E+01;4.807E+00;1.190E+00;-1.454E+03;3.913E-01;1.422E-01;;;;;2.115E+03;1.148E+00;-6.249E+02;;;;
;1.200E+03;1.364E+01;6.235E+00;1.174E+00;-1.316E+03;3.979E-01;1.385E-01;;;;;2.160E+03;1.489E+00;-5.657E+02;;;;
;1.225E+03;1.353E+01;7.447E+00;1.166E+00;-1.144E+03;4.053E-01;1.346E-01;;;;;2.205E+03;1.779E+00;-4.917E+02;;;;
;1.250E+03;1.340E+01;8.140E+00;1.164E+00;-9.480E+02;4.131E-01;1.306E-01;;;;;2.250E+03;1.944E+00;-4.076E+02;;;;
;1.275E+03;1.326E+01;8.479E+00;1.163E+00;-7.397E+02;4.212E-01;1.267E-01;;;;;2.295E+03;2.025E+00;-3.180E+02;;;;
;1.300E+03;1.311E+01;8.634E+00;1.163E+00;-5.255E+02;4.292E-01;1.229E-01;;;;;2.340E+03;2.062E+00;-2.259E+02;;;;
;1.325E+03;1.297E+01;8.707E+00;1.163E+00;-3.087E+02;4.371E-01;1.193E-01;;;;;2.385E+03;2.080E+00;-1.327E+02;;;;
;1.350E+03;1.284E+01;8.767E+00;1.162E+00;-9.028E+01;4.448E-01;1.159E-01;;;;;2.430E+03;2.094E+00;-3.881E+01;;;;
;1.375E+03;1.271E+01;8.860E+00;1.161E+00;1.299E+02;4.521E-01;1.126E-01;;;;;2.475E+03;2.116E+00;5.586E+01;;;;
;1.400E+03;1.258E+01;9.024E+00;1.158E+00;3.533E+02;4.589E-01;1.095E-01;;;;;2.520E+03;2.155E+00;1.519E+02;;;;
;1.425E+03;1.246E+01;9.288E+00;1.155E+00;5.820E+02;4.651E-01;1.066E-01;;;;;2.565E+03;2.218E+00;2.502E+02;;;;
;1.450E+03;1.234E+01;9.674E+00;1.151E+00;8.187E+02;4.708E-01;1.037E-01;;;;;2.610E+03;2.311E+00;3.520E+02;;;;
;1.475E+03;1.222E+01;1.019E+01;1.146E+00;1.067E+03;4.757E-01;1.010E-01;;;;;2.655E+03;2.434E+00;4.586E+02;;;;
;1.500E+03;1.210E+01;1.082E+01;1.142E+00;1.329E+03;4.799E-01;9.833E-02;;;;;2.700E+03;2.585E+00;5.715E+02;;;;
;1.525E+03;1.198E+01;1.152E+01;1.138E+00;1.608E+03;4.832E-01;9.575E-02;;;;;2.745E+03;2.751E+00;6.915E+02;;;;
;1.550E+03;1.186E+01;1.215E+01;1.135E+00;1.905E+03;4.859E-01;9.323E-02;;;;;2.790E+03;2.903E+00;8.188E+02;;;;
;1.575E+03;1.173E+01;1.253E+01;1.135E+00;2.214E+03;4.880E-01;9.078E-02;;;;;2.835E+03;2.993E+00;9.518E+02;;;;
;1.600E+03;1.161E+01;1.238E+01;1.138E+00;2.527E+03;4.899E-01;8.842E-02;;;;;2.880E+03;2.956E+00;1.086E+03;;;;
;1.625E+03;1.150E+01;1.151E+01;1.144E+00;2.827E+03;4.920E-01;8.621E-02;;;;;2.925E+03;2.750E+00;1.215E+03;;;;
;1.650E+03;1.140E+01;1.010E+01;1.156E+00;3.098E+03;4.946E-01;8.417E-02;;;;;2.970E+03;2.413E+00;1.332E+03;;;;
;1.675E+03;1.132E+01;8.590E+00;1.170E+00;3.331E+03;4.981E-01;8.234E-02;;;;;3.015E+03;2.052E+00;1.432E+03;;;;
;1.700E+03;1.126E+01;7.338E+00;1.185E+00;3.529E+03;5.021E-01;8.068E-02;;;;;3.060E+03;1.753E+00;1.517E+03;;;;
;1.725E+03;1.121E+01;6.422E+00;1.199E+00;3.701E+03;5.066E-01;7.917E-02;;;;;3.105E+03;1.534E+00;1.591E+03;;;;
;1.750E+03;1.117E+01;5.774E+00;1.210E+00;3.853E+03;5.112E-01;7.778E-02;;;;;3.150E+03;1.379E+00;1.656E+03;;;;
;1.775E+03;1.114E+01;5.312E+00;1.220E+00;3.991E+03;5.160E-01;7.648E-02;;;;;3.195E+03;1.269E+00;1.716E+03;;;;
;1.800E+03;1.112E+01;4.974E+00;1.227E+00;4.119E+03;5.209E-01;7.525E-02;;;;;3.240E+03;1.188E+00;1.771E+03;;;;
;1.825E+03;1.110E+01;4.723E+00;1.233E+00;4.241E+03;5.258E-01;7.409E-02;;;;;3.285E+03;1.128E+00;1.823E+03;;;;
;1.850E+03;1.108E+01;4.533E+00;1.238E+00;4.356E+03;5.306E-01;7.299E-02;;;;;3.330E+03;1.083E+00;1.873E+03;;;;
;1.875E+03;1.107E+01;4.389E+00;1.241E+00;4.468E+03;5.355E-01;7.193E-02;;;;;3.375E+03;1.048E+00;1.921E+03;;;;
;1.900E+03;1.106E+01;4.281E+00;1.244E+00;4.576E+03;5.404E-01;7.091E-02;;;;;3.420E+03;1.022E+00;1.967E+03;;;;
;1.925E+03;1.105E+01;4.200E+00;1.245E+00;4.682E+03;5.453E-01;6.993E-02;;;;;3.465E+03;1.003E+00;2.013E+03;;;;
;1.950E+03;1.104E+01;4.142E+00;1.246E+00;4.786E+03;5.502E-01;6.898E-02;;;;;3.510E+03;9.893E-01;2.058E+03;;;;
;1.975E+03;1.103E+01;4.103E+00;1.247E+00;4.889E+03;5.550E-01;6.806E-02;;;;;3.555E+03;9.799E-01;2.102E+03;;;;
;2.000E+03;1.102E+01;4.078E+00;1.247E+00;4.991E+03;5.599E-01;6.717E-02;;;;;3.600E+03;9.741E-01;2.146E+03;;;;
;2.025E+03;1.102E+01;4.068E+00;1.246E+00;5.093E+03;5.647E-01;6.631E-02;;;;;3.645E+03;9.715E-01;2.190E+03;;;;
;2.050E+03;1.101E+01;4.068E+00;1.245E+00;5.195E+03;5.696E-01;6.547E-02;;;;;3.690E+03;9.717E-01;2.233E+03;;;;
;2.075E+03;1.101E+01;4.080E+00;1.244E+00;5.297E+03;5.744E-01;6.465E-02;;;;;3.735E+03;9.744E-01;2.277E+03;;;;
;2.100E+03;1.100E+01;4.101E+00;1.242E+00;5.399E+03;5.792E-01;6.386E-02;;;;;3.780E+03;9.794E-01;2.321E+03;;;;
;2.125E+03;1.100E+01;4.130E+00;1.240E+00;5.502E+03;5.840E-01;6.308E-02;;;;;3.825E+03;9.865E-01;2.365E+03;;;;
;2.150E+03;1.100E+01;4.169E+00;1.238E+00;5.605E+03;5.888E-01;6.232E-02;;;;;3.870E+03;9.957E-01;2.410E+03;;;;
;2.175E+03;1.099E+01;4.215E+00;1.236E+00;5.710E+03;5.936E-01;6.158E-02;;;;;3.915E+03;1.007E+00;2.455E+03;;;;
;2.200E+03;1.099E+01;4.270E+00;1.233E+00;5.816E+03;5.984E-01;6.085E-02;;;;;3.960E+03;1.020E+00;2.501E+03;;;;
;2.225E+03;1.098E+01;4.333E+00;1.231E+00;5.924E+03;6.032E-01;6.014E-02;;;;;4.005E+03;1.035E+00;2.547E+03;;;;
;2.250E+03;1.098E+01;4.405E+00;1.228E+00;6.033E+03;6.080E-01;5.944E-02;;;;;4.050E+03;1.052E+00;2.594E+03;;;;
;2.275E+03;1.097E+01;4.484E+00;1.225E+00;6.144E+03;6.128E-01;5.876E-02;;;;;4.095E+03;1.071E+00;2.641E+03;;;;
;2.300E+03;1.096E+01;4.573E+00;1.221E+00;6.257E+03;6.176E-01;5.809E-02;;;;;4.140E+03;1.092E+00;2.690E+03;;;;
;2.325E+03;1.096E+01;4.670E+00;1.218E+00;6.373E+03;6.224E-01;5.743E-02;;;;;4.185E+03;1.115E+00;2.740E+03;;;;
;2.350E+03;1.095E+01;4.777E+00;1.215E+00;6.491E+03;6.272E-01;5.678E-02;;;;;4.230E+03;1.141E+00;2.791E+03;;;;
;2.375E+03;1.094E+01;4.893E+00;1.211E+00;6.612E+03;6.320E-01;5.615E-02;;;;;4.275E+03;1.169E+00;2.843E+03;;;;
;2.400E+03;1.093E+01;5.020E+00;1.208E+00;6.736E+03;6.368E-01;5.552E-02;;;;;4.320E+03;1.199E+00;2.896E+03;;;;
;2.425E+03;1.092E+01;5.157E+00;1.205E+00;6.863E+03;6.416E-01;5.490E-02;;;;;4.365E+03;1.232E+00;2.950E+03;;;;
;2.450E+03;1.091E+01;5.305E+00;1.201E+00;6.994E+03;6.464E-01;5.429E-02;;;;;4.410E+03;1.267E+00;3.007E+03;;;;
;2.475E+03;1.090E+01;5.465E+00;1.198E+00;7.128E+03;6.512E-01;5.369E-02;;;;;4.455E+03;1.305E+00;3.065E+03;;;;
;2.500E+03;1.089E+01;5.636E+00;1.194E+00;7.267E+03;6.560E-01;5.309E-02;;;;;4.500E+03;1.346E+00;3.124E+03;;;;
;2.525E+03;1.088E+01;5.821E+00;1.191E+00;7.410E+03;6.609E-01;5.250E-02;;;;;4.545E+03;1.390E+00;3.186E+03;;;;
;2.550E+03;1.086E+01;6.018E+00;1.188E+00;7.558E+03;6.657E-01;5.192E-02;;;;;4.590E+03;1.437E+00;3.249E+03;;;;
;2.575E+03;1.085E+01;6.229E+00;1.185E+00;7.711E+03;6.705E-01;5.134E-02;;;;;4.635E+03;1.488E+00;3.315E+03;;;;
;2.600E+03;1.083E+01;6.455E+00;1.182E+00;7.870E+03;6.754E-01;5.077E-02;;;;;4.680E+03;1.542E+00;3.383E+03;;;;
;2.625E+03;1.081E+01;6.695E+00;1.179E+00;8.034E+03;6.803E-01;5.021E-02;;;;;4.725E+03;1.599E+00;3.454E+03;;;;
;2.650E+03;1.080E+01;6.951E+00;1.176E+00;8.204E+03;6.852E-01;4.964E-02;;;;;4.770E+03;1.660E+00;3.527E+03;;;;
;2.675E+03;1.077E+01;7.224E+00;1.173E+00;8.382E+03;6.901E-01;4.908E-02;;;;;4.815E+03;1.725E+00;3.603E+03;;;;
;2.700E+03;1.075E+01;7.513E+00;1.170E+00;8.566E+03;6.951E-01;4.853E-02;;;;;4.860E+03;1.794E+00;3.683E+03;;;;
;2.725E+03;1.073E+01;7.820E+00;1.168E+00;8.757E+03;7.000E-01;4.797E-02;;;;;4.905E+03;1.868E+00;3.765E+03;;;;
;2.750E+03;1.070E+01;8.145E+00;1.165E+00;8.957E+03;7.050E-01;4.742E-02;;;;;4.950E+03;1.945E+00;3.851E+03;;;;
;2.775E+03;1.067E+01;8.489E+00;1.163E+00;9.165E+03;7.100E-01;4.687E-02;;;;;4.995E+03;2.028E+00;3.940E+03;;;;
;2.800E+03;1.064E+01;8.854E+00;1.160E+00;9.382E+03;7.151E-01;4.633E-02;;;;;5.040E+03;2.115E+00;4.033E+03;;;;
;2.825E+03;1.061E+01;9.238E+00;1.158E+00;9.608E+03;7.201E-01;4.578E-02;;;;;5.085E+03;2.207E+00;4.131E+03;;;;
;2.850E+03;1.058E+01;9.644E+00;1.156E+00;9.844E+03;7.252E-01;4.523E-02;;;;;5.130E+03;2.304E+00;4.232E+03;;;;
;2.875E+03;1.054E+01;1.007E+01;1.155E+00;1.009E+04;7.304E-01;4.469E-02;;;;;5.175E+03;2.406E+00;4.338E+03;;;;
;2.900E+03;1.050E+01;1.052E+01;1.153E+00;1.035E+04;7.356E-01;4.414E-02;;;;;5.220E+03;2.514E+00;4.448E+03;;;;
;2.925E+03;1.046E+01;1.100E+01;1.151E+00;1.062E+04;7.408E-01;4.359E-02;;;;;5.265E+03;2.627E+00;4.564E+03;;;;
;2.950E+03;1.042E+01;1.150E+01;1.150E+00;1.090E+04;7.461E-01;4.304E-02;;;;;5.310E+03;2.746E+00;4.685E+03;;;;
;2.975E+03;1.037E+01;1.202E+01;1.148E+00;1.119E+04;7.514E-01;4.249E-02;;;;;5.355E+03;2.872E+00;4.812E+03;;;;
;3.000E+03;1.033E+01;1.257E+01;1.147E+00;1.150E+04;7.567E-01;4.194E-02;;;;;5.400E+03;3.003E+00;4.944E+03;;;;
;3.025E+03;1.027E+01;1.315E+01;1.146E+00;1.182E+04;7.621E-01;4.139E-02;;;;;5.445E+03;3.141E+00;5.082E+03;;;;
;3.050E+03;1.022E+01;1.376E+01;1.145E+00;1.216E+04;7.676E-01;4.084E-02;;;;;5.490E+03;3.285E+00;5.227E+03;;;;
;3.075E+03;1.016E+01;1.439E+01;1.144E+00;1.251E+04;7.731E-01;4.028E-02;;;;;5.535E+03;3.436E+00;5.377E+03;;;;
;3.100E+03;1.011E+01;1.505E+01;1.143E+00;1.288E+04;7.787E-01;3.972E-02;;;;;5.580E+03;3.594E+00;5.536E+03;;;;
;3.125E+03;1.004E+01;1.573E+01;1.142E+00;1.326E+04;7.843E-01;3.916E-02;;;;;5.625E+03;3.758E+00;5.701E+03;;;;
;3.150E+03;9.978E+00;1.645E+01;1.142E+00;1.366E+04;7.900E-01;3.860E-02;;;;;5.670E+03;3.929E+00;5.874E+03;;;;
;3.175E+03;9.910E+00;1.719E+01;1.141E+00;1.408E+04;7.957E-01;3.804E-02;;;;;5.715E+03;4.106E+00;6.055E+03;;;;
;3.200E+03;9.839E+00;1.796E+01;1.141E+00;1.452E+04;8.015E-01;3.747E-02;;;;;5.760E+03;4.289E+00;6.244E+03;;;;
;3.225E+03;9.766E+00;1.875E+01;1.141E+00;1.498E+04;8.074E-01;3.690E-02;;;;;5.805E+03;4.478E+00;6.441E+03;;;;
;3.250E+03;9.689E+00;1.956E+01;1.140E+00;1.546E+04;8.133E-01;3.633E-02;;;;;5.850E+03;4.671E+00;6.647E+03;;;;
;3.275E+03;9.610E+00;2.039E+01;1.140E+00;1.596E+04;8.193E-01;3.576E-02;;;;;5.895E+03;4.870E+00;6.862E+03;;;;
;3.300E+03;9.529E+00;2.123E+01;1.140E+00;1.648E+04;8.253E-01;3.519E-02;;;;;5.940E+03;5.071E+00;7.085E+03;;;;
;3.325E+03;9.444E+00;2.209E+01;1.140E+00;1.702E+04;8.313E-01;3.461E-02;;;;;5.985E+03;5.275E+00;7.318E+03;;;;
;3.350E+03;9.357E+00;2.294E+01;1.140E+00;1.758E+04;8.374E-01;3.404E-02;;;;;6.030E+03;5.480E+00;7.560E+03;;;;
;3.375E+03;9.268E+00;2.380E+01;1.140E+00;1.817E+04;8.436E-01;3.347E-02;;;;;6.075E+03;5.685E+00;7.811E+03;;;;
;3.400E+03;9.177E+00;2.465E+01;1.141E+00;1.877E+04;8.497E-01;3.289E-02;;;;;6.120E+03;5.888E+00;8.071E+03;;;;
;3.425E+03;9.085E+00;2.549E+01;1.141E+00;1.940E+04;8.558E-01;3.232E-02;;;;;6.165E+03;6.088E+00;8.341E+03;;;;
;3.450E+03;8.990E+00;2.631E+01;1.141E+00;2.005E+04;8.620E-01;3.176E-02;;;;;6.210E+03;6.283E+00;8.620E+03;;;;
;3.475E+03;8.894E+00;2.709E+01;1.142E+00;2.072E+04;8.680E-01;3.119E-02;;;;;6.255E+03;6.471E+00;8.906E+03;;;;
;3.500E+03;8.797E+00;2.785E+01;1.143E+00;2.140E+04;8.741E-01;3.063E-02;;;;;6.300E+03;6.651E+00;9.202E+03;;;;
;3.525E+03;8.699E+00;2.856E+01;1.143E+00;2.211E+04;8.801E-01;3.008E-02;;;;;6.345E+03;6.821E+00;9.505E+03;;;;
;3.550E+03;8.601E+00;2.922E+01;1.144E+00;2.283E+04;8.859E-01;2.953E-02;;;;;6.390E+03;6.979E+00;9.815E+03;;;;
;3.575E+03;8.503E+00;2.983E+01;1.145E+00;2.357E+04;8.917E-01;2.899E-02;;;;;6.435E+03;7.125E+00;1.013E+04;;;;
;3.600E+03;8.405E+00;3.039E+01;1.146E+00;2.432E+04;8.974E-01;2.845E-02;;;;;6.480E+03;7.257E+00;1.046E+04;;;;
;3.625E+03;8.307E+00;3.088E+01;1.147E+00;2.509E+04;9.029E-01;2.793E-02;;;;;6.525E+03;7.375E+00;1.079E+04;;;;
;3.650E+03;8.210E+00;3.131E+01;1.147E+00;2.587E+04;9.082E-01;2.741E-02;;;;;6.570E+03;7.477E+00;1.112E+04;;;;
;3.675E+03;8.113E+00;3.167E+01;1.148E+00;2.665E+04;9.133E-01;2.690E-02;;;;;6.615E+03;7.564E+00;1.146E+04;;;;
;3.700E+03;8.018E+00;3.196E+01;1.150E+00;2.745E+04;9.183E-01;2.641E-02;;;;;6.660E+03;7.634E+00;1.180E+04;;;;
;3.725E+03;7.925E+00;3.219E+01;1.151E+00;2.825E+04;9.230E-01;2.593E-02;;;;;6.705E+03;7.688E+00;1.215E+04;;;;
;3.750E+03;7.833E+00;3.235E+01;1.152E+00;2.906E+04;9.276E-01;2.546E-02;;;;;6.750E+03;7.726E+00;1.249E+04;;;;
;3.775E+03;7.743E+00;3.244E+01;1.153E+00;2.987E+04;9.319E-01;2.500E-02;;;;;6.795E+03;7.748E+00;1.284E+04;;;;
;3.800E+03;7.655E+00;3.247E+01;1.154E+00;3.068E+04;9.360E-01;2.455E-02;;;;;6.840E+03;7.755E+00;1.319E+04;;;;
;3.825E+03;7.569E+00;3.244E+01;1.155E+00;3.149E+04;9.398E-01;2.411E-02;;;;;6.885E+03;7.747E+00;1.354E+04;;;;
;3.850E+03;7.485E+00;3.235E+01;1.157E+00;3.230E+04;9.435E-01;2.369E-02;;;;;6.930E+03;7.726E+00;1.389E+04;;;;
;3.875E+03;7.404E+00;3.220E+01;1.158E+00;3.311E+04;9.469E-01;2.328E-02;;;;;6.975E+03;7.690E+00;1.423E+04;;;;
;3.900E+03;7.325E+00;3.200E+01;1.159E+00;3.391E+04;9.502E-01;2.289E-02;;;;;7.020E+03;7.643E+00;1.458E+04;;;;
;3.925E+03;7.248E+00;3.175E+01;1.160E+00;3.471E+04;9.532E-01;2.250E-02;;;;;7.065E+03;7.583E+00;1.492E+04;;;;
;3.950E+03;7.174E+00;3.146E+01;1.162E+00;3.550E+04;9.561E-01;2.213E-02;;;;;7.110E+03;7.514E+00;1.526E+04;;;;
;3.975E+03;7.103E+00;3.113E+01;1.163E+00;3.628E+04;9.587E-01;2.178E-02;;;;;7.155E+03;7.434E+00;1.560E+04;;;;
